,Country name,Regional indicator,Score Y20,GDP Y20,Social support Y20,Life expectancy Y20,Freedom Y20,Generosity Y20,Corruption Y20,Score Y19,GDP Y19,Social support Y19,Life expectancy Y19,Freedom Y19,Generosity Y19,Corruption Y19,Score Y18,GDP Y18,Social support Y18,Life expectancy Y18,Freedom Y18,Generosity Y18,Corruption Y18,Score Y17,GDP Y17,Life Expectancy Y17,Freedom Y17,Generosity Y17,Corruption Y17,Score Y16,GDP Y16,Life Expectancy Y16,Freedom Y16,Corruption Y16,Generosity Y16,Score Y15,GDP Y15,Life Expectancy Y15,Freedom Y15,Corruption Y15,Generosity Y15
49,Kazakhstan,Commonwealth of Independent States,6.0578999520000005,10.11465836,0.934744895,64.60996246,0.811601937,-0.068488635,0.7644908429999999,5.809,1.173,1.508,0.7290000000000001,0.41,0.146,0.096,5.79,1.143,1.516,0.631,0.45399999999999996,0.14800000000000002,0.121,5.8189997673034695,1.2845562696456898,0.6060415506362921,0.43745428323745705,0.20196442306041698,0.11928288638591802,5.919,1.22943,0.57386,0.4052,0.11132,0.15011,5.919,1.22943,0.57386,0.4052,0.11132,0.15011
50,Estonia,Central and Eastern Europe,6.0218000410000005,10.34001732,0.9347299929999999,68.60495758,0.87770915,-0.111697771,0.623073816,5.893,1.237,1.528,0.8740000000000001,0.495,0.10300000000000001,0.161,5.739,1.2,1.5319999999999998,0.737,0.5529999999999999,0.086,0.174,5.61100006103516,1.3208793401718102,0.695168316364288,0.479131430387497,0.0988908112049103,0.18324892222881303,5.517,1.2796399999999999,0.68098,0.41511000000000003,0.18519000000000002,0.08423,5.517,1.2796399999999999,0.68098,0.41511000000000003,0.18519000000000002,0.08423
51,Philippines,Southeast Asia,6.006000042,8.993545532,0.8467300529999999,61.92676163,0.915463448,-0.105463006,0.7336341140000001,5.631,0.807,1.2930000000000001,0.657,0.5579999999999999,0.11699999999999999,0.107,5.524,0.775,1.3119999999999998,0.513,0.643,0.12,0.105,5.42999982833862,0.85769921541214,0.46800905466079706,0.585214674472809,0.193513423204422,0.0993318930268288,5.279,0.81217,0.47036000000000006,0.5485399999999999,0.11757000000000001,0.21674000000000002,5.279,0.81217,0.47036000000000006,0.5485399999999999,0.11757000000000001,0.21674000000000002
52,Hungary,Central and Eastern Europe,6.000400066,10.24924374,0.921934128,67.60997009,0.718964577,-0.19432301800000001,0.892916501,5.757999999999999,1.2009999999999998,1.41,0.828,0.19899999999999998,0.081,0.02,5.62,1.171,1.401,0.732,0.259,0.061,0.022000000000000002,5.32399988174438,1.2860119342803997,0.6877634525299069,0.17586351931095098,0.0784016624093056,0.0366369374096394,5.145,1.24142,0.67608,0.1977,0.044719999999999996,0.099,5.145,1.24142,0.67608,0.1977,0.044719999999999996,0.099
53,Thailand,Southeast Asia,5.9987998010000005,9.741791725,0.8899732229999999,67.25059509,0.905063033,0.268685192,0.8862723109999999,6.007999999999999,1.05,1.409,0.828,0.557,0.359,0.027999999999999997,6.072,1.016,1.4169999999999998,0.7070000000000001,0.637,0.364,0.028999999999999998,6.4239997863769505,1.12786877155304,0.647239029407501,0.580200731754303,0.572123110294342,0.0316127352416515,6.474,1.0893,0.64915,0.49553,0.02833,0.58696,6.474,1.0893,0.64915,0.49553,0.02833,0.58696
54,Argentina,Latin America and Caribbean,5.974699974,9.810955048,0.900567949,68.80380249,0.831132412,-0.194913864,0.8420098420000001,6.086,1.092,1.432,0.8809999999999999,0.47100000000000003,0.066,0.05,6.388,1.073,1.4680000000000002,0.7440000000000001,0.57,0.062,0.054000000000000006,6.59899997711182,1.18529546260834,0.695137083530426,0.49451920390129106,0.109457060694695,0.05973988771438599,6.65,1.15137,0.69711,0.42283999999999994,0.07296,0.10989000000000002,6.65,1.15137,0.69711,0.42283999999999994,0.07296,0.10989000000000002
55,Honduras,Latin America and Caribbean,5.953199862999999,8.424534798,0.821870148,67.19876862,0.870603263,0.086969115,0.801131904,5.86,0.642,1.236,0.828,0.507,0.24600000000000002,0.078,5.504,0.62,1.205,0.622,0.45899999999999996,0.19699999999999998,0.07400000000000001,5.1810002326965305,0.730573117733002,0.582569479942322,0.348079860210419,0.23618887364864302,0.0733454525470734,4.871,0.69429,0.5838300000000001,0.26755,0.06906,0.2044,4.871,0.69429,0.5838300000000001,0.26755,0.06906,0.2044
56,Latvia,Central and Eastern Europe,5.9499998089999995,10.17531967,0.9182885890000001,66.8074646,0.671237648,-0.186888844,0.7955800890000001,5.94,1.187,1.465,0.812,0.264,0.075,0.064,5.933,1.148,1.454,0.6709999999999999,0.363,0.092,0.066,5.849999904632571,1.26074862480164,0.638566970825195,0.32570791244506797,0.153074786067009,0.0738427266478539,5.56,1.2178799999999999,0.63952,0.27996,0.0889,0.17445,5.56,1.2178799999999999,0.63952,0.27996,0.0889,0.17445
57,Ecuador,Latin America and Caribbean,5.925199986,9.246058463999999,0.836418986,68.50003815,0.8598289490000001,-0.127014965,0.8012151120000001,6.028,0.912,1.3119999999999998,0.868,0.498,0.126,0.087,5.973,0.889,1.33,0.736,0.556,0.114,0.12,6.00799989700317,1.00082039833069,0.685636222362518,0.4551981985569,0.15011246502399403,0.140134647488594,5.976,0.97306,0.68613,0.4027,0.18037,0.10074,5.976,0.97306,0.68613,0.4027,0.18037,0.10074
58,Portugal,Western Europe,5.9109001160000005,10.26374245,0.8865907190000001,72.40202332,0.8887478109999999,-0.220714301,0.8926295040000001,5.693,1.2209999999999999,1.431,0.9990000000000001,0.508,0.047,0.025,5.41,1.188,1.429,0.884,0.562,0.055,0.017,5.19500017166138,1.3151752948761002,0.795843541622162,0.498465299606323,0.0951027125120163,0.0158694516867399,5.122999999999999,1.27607,0.7936300000000001,0.44727,0.01521,0.11690999999999999,5.122999999999999,1.27607,0.7936300000000001,0.44727,0.01521,0.11690999999999999
59,Jamaica,Latin America and Caribbean,5.889800072000001,9.006250381000001,0.9157018659999999,67.09999847,0.8580685259999999,-0.12510676699999998,0.8888900279999999,5.89,0.831,1.4780000000000002,0.831,0.49,0.107,0.027999999999999997,5.89,0.8190000000000001,1.493,0.693,0.575,0.096,0.031,5.31099987030029,0.925579309463501,0.6410223841667181,0.474307239055634,0.23381833732128102,0.0552677810192108,5.51,0.89333,0.5946899999999999,0.43596999999999997,0.04294,0.22245,5.51,0.89333,0.5946899999999999,0.43596999999999997,0.04294,0.22245
60,South Korea,East Asia,5.872399807000001,10.51056671,0.7993871570000001,73.60272979999999,0.6129651070000001,-0.043404032,0.789067447,5.895,1.301,1.219,1.036,0.159,0.175,0.055999999999999994,5.875,1.266,1.204,0.955,0.244,0.175,0.051,5.837999820709231,1.40167844295502,0.900214076042175,0.257921665906906,0.206674367189407,0.0632826685905457,5.835,1.35948,0.88645,0.25168,0.07716,0.18824000000000002,5.835,1.35948,0.88645,0.25168,0.07716,0.18824000000000002
61,Japan,East Asia,5.870800018,10.57968903,0.883545935,75.00096893,0.8099613790000001,-0.24691034899999997,0.654558063,5.886,1.327,1.419,1.088,0.445,0.069,0.14,5.915,1.294,1.462,0.988,0.5529999999999999,0.079,0.15,5.92000007629395,1.41691517829895,0.9134758710861209,0.505625545978546,0.12057276815175999,0.163760736584663,5.921,1.3800700000000001,0.91491,0.46761,0.18985,0.10224,5.921,1.3800700000000001,0.91491,0.46761,0.18985,0.10224
62,Peru,Latin America and Caribbean,5.796800137000001,9.456313133,0.8310752509999999,68.10023499,0.8247660990000001,-0.16238822,0.8937149640000001,5.697,0.96,1.274,0.8540000000000001,0.455,0.083,0.027000000000000003,5.662999999999999,0.934,1.249,0.674,0.53,0.092,0.034,5.71500015258789,1.0352252721786501,0.6301661133766171,0.45000287890434293,0.126819714903831,0.0470490865409374,5.742999999999999,0.9960200000000001,0.6299399999999999,0.37501999999999996,0.05292,0.14527,5.742999999999999,0.9960200000000001,0.6299399999999999,0.37501999999999996,0.05292,0.14527
63,Serbia,Central and Eastern Europe,5.77820015,9.680980682000001,0.881475747,68.21020508,0.726495862,-0.073676221,0.843509018,5.603,1.004,1.383,0.8540000000000001,0.282,0.13699999999999998,0.039,5.398,0.975,1.369,0.685,0.28800000000000003,0.134,0.043,5.39499998092651,1.06931757926941,0.65078467130661,0.20871552824974102,0.22012588381767298,0.0409037806093693,5.1770000000000005,1.03437,0.6458,0.15718,0.04339,0.20736999999999997,5.1770000000000005,1.03437,0.6458,0.15718,0.04339,0.20736999999999997
64,Bolivia,Latin America and Caribbean,5.747499942999999,8.851115227000001,0.803108692,63.6004715,0.875873327,-0.09168113,0.8226062059999999,5.779,0.7759999999999999,1.209,0.706,0.511,0.13699999999999998,0.064,5.752000000000001,0.7509999999999999,1.2229999999999999,0.508,0.606,0.141,0.054000000000000006,5.82299995422363,0.833756566047668,0.47363024950027505,0.5587329268455511,0.22556072473526,0.0604777261614799,5.822,0.79422,0.4697,0.50961,0.07746,0.21698,5.822,0.79422,0.4697,0.50961,0.07746,0.21698
65,Pakistan,South Asia,5.69329977,8.482727051,0.689062297,58.25313568,0.734833717,0.04489987,0.7457054259999999,5.653,0.677,0.8859999999999999,0.535,0.313,0.22,0.098,5.472,0.652,0.81,0.424,0.33399999999999996,0.21600000000000003,0.113,5.26900005340576,0.7268835306167599,0.40204778313636796,0.23521526157856,0.31544601917266807,0.12434806674718901,5.132000000000001,0.68816,0.40306,0.14622000000000002,0.1388,0.31185,5.132000000000001,0.68816,0.40306,0.14622000000000002,0.1388,0.31185
66,Paraguay,Latin America and Caribbean,5.6921000479999995,9.389982224,0.8987278940000001,65.63993835,0.885923445,0.007997713,0.8347885009999999,5.742999999999999,0.855,1.475,0.777,0.514,0.184,0.08,5.681,0.835,1.5219999999999998,0.615,0.541,0.162,0.07400000000000001,5.493000030517581,0.932537317276001,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,5.537999999999999,0.8937299999999999,0.58295,0.46235,0.07396,0.25296,5.537999999999999,0.8937299999999999,0.58295,0.46235,0.07396,0.25296
67,Dominican Republic,Latin America and Caribbean,5.6891999239999995,9.664880753,0.882085383,65.80748749,0.8662027720000001,-0.131263286,0.755999923,5.425,1.015,1.401,0.779,0.49700000000000005,0.113,0.10099999999999999,5.3020000000000005,0.982,1.4409999999999998,0.614,0.578,0.12,0.106,5.230000019073491,1.07937383651733,0.574873745441437,0.55258983373642,0.186967849731445,0.113945253193378,5.155,1.02787,0.5766899999999999,0.52259,0.12372000000000001,0.21286,5.155,1.02787,0.5766899999999999,0.52259,0.12372000000000001,0.21286
68,Bosnia and Herzegovina,Central and Eastern Europe,5.674099922000001,9.455817223,0.829204142,67.80813599,0.651352704,0.098274559,0.933769107,5.386,0.945,1.212,0.845,0.212,0.263,0.006,5.129,0.915,1.078,0.758,0.28,0.21600000000000003,0.0,5.18200016021729,0.982409417629242,0.705186307430267,0.204403176903725,0.328867495059967,0.0,5.162999999999999,0.9338299999999999,0.7076600000000001,0.09511,0.0,0.29889,5.162999999999999,0.9338299999999999,0.7076600000000001,0.09511,0.0,0.29889
69,Moldova,Commonwealth of Independent States,5.607500076,8.776714325,0.843313575,65.01301575,0.721609175,-0.037741039,0.913314283,5.529,0.685,1.328,0.7390000000000001,0.245,0.18100000000000002,0.0,5.64,0.657,1.301,0.62,0.23199999999999998,0.171,0.0,5.837999820709231,0.7288706302642819,0.5894652009010309,0.24072904884815197,0.20877912640571603,0.0100912861526012,5.897,0.69177,0.5230899999999999,0.25201999999999997,0.019030000000000002,0.19997,5.897,0.69177,0.5230899999999999,0.25201999999999997,0.019030000000000002,0.19997
70,Tajikistan,Commonwealth of Independent States,5.555699825,8.024810791,0.835297108,64.10459137,0.831383407,-0.025088511,0.5920760629999999,5.4670000000000005,0.493,1.0979999999999999,0.718,0.389,0.23,0.14400000000000002,5.199,0.474,1.166,0.598,0.292,0.187,0.034,5.04099988937378,0.524713635444641,0.5292351245880129,0.47156670689582797,0.24899764358997303,0.14637714624404902,4.996,0.48835,0.5311899999999999,0.43408,0.13509000000000002,0.25998000000000004,4.996,0.48835,0.5311899999999999,0.43408,0.13509000000000002,0.25998000000000004
71,Montenegro,Central and Eastern Europe,5.54610014,9.751860619,0.855314612,68.50534821,0.649565637,-0.075600356,0.7831215859999999,5.523,1.051,1.361,0.871,0.19699999999999998,0.142,0.08,5.347,1.0170000000000001,1.2790000000000001,0.7290000000000001,0.259,0.111,0.081,5.23699998855591,1.12112903594971,0.6674646735191351,0.194989055395126,0.197911024093628,0.0881741940975189,5.1610000000000005,1.07838,0.6353300000000001,0.15111,0.12721,0.17190999999999998,5.1610000000000005,1.07838,0.6353300000000001,0.15111,0.12721,0.17190999999999998
72,Russia,Commonwealth of Independent States,5.546000004,10.12887192,0.903150737,64.10045624,0.729892612,-0.151153743,0.864802599,5.648,1.183,1.452,0.726,0.33399999999999996,0.08199999999999999,0.031,5.81,1.151,1.479,0.599,0.39899999999999997,0.065,0.025,5.962999820709231,1.28177809715271,0.547349333763123,0.373783111572266,0.0522638224065304,0.0329628810286522,5.856,1.2322799999999998,0.58991,0.32682,0.03586,0.027360000000000002,5.856,1.2322799999999998,0.58991,0.32682,0.03586,0.027360000000000002
73,Kyrgyzstan,Commonwealth of Independent States,5.541500092000001,8.148405075,0.8872284890000001,64.10601044,0.909374893,0.15477205800000002,0.888396084,5.261,0.551,1.4380000000000002,0.723,0.508,0.3,0.023,5.131,0.53,1.416,0.594,0.54,0.281,0.035,5.0040001869201705,0.5962200760841371,0.553457796573639,0.454943388700485,0.42858037352562,0.0394391790032387,5.185,0.5604399999999999,0.5544899999999999,0.40212,0.047619999999999996,0.38432,5.185,0.5604399999999999,0.5544899999999999,0.40212,0.047619999999999996,0.38432
74,Belarus,Commonwealth of Independent States,5.539899826,9.779945374,0.90674746,66.10433197,0.6391630770000001,-0.164926544,0.63571167,5.3229999999999995,1.067,1.465,0.789,0.235,0.094,0.142,5.483,1.0390000000000001,1.4980000000000002,0.7,0.307,0.10099999999999999,0.154,5.5689997673034695,1.15655755996704,0.6377142667770389,0.295400261878967,0.15513750910759,0.156313821673393,5.8020000000000005,1.1306200000000002,0.6310399999999999,0.29091,0.17457,0.13942000000000002,5.8020000000000005,1.1306200000000002,0.6310399999999999,0.29091,0.17457,0.13942000000000002
75,North Cyprus,Western Europe,5.53550005,10.40570259,0.820356607,73.70222473,0.79529351,0.00022715900000000003,0.62611568,,,,,,,,,,,,,,,5.80999994277954,1.3469113111496,0.834647238254547,0.47120362520217896,0.266845703125,0.155353352427483,5.771,1.31141,0.8414200000000001,0.43596,0.16577999999999998,0.26322,5.771,1.31141,0.8414200000000001,0.43596,0.16577999999999998,0.26322
76,Greece,Western Europe,5.514999866,10.13232613,0.8143803479999999,72.40525818,0.5413451189999999,-0.30090737300000003,0.8599314090000001,5.287000000000001,1.181,1.156,0.9990000000000001,0.067,0.0,0.034,5.358,1.1540000000000001,1.202,0.879,0.131,0.0,0.044000000000000004,5.2270002365112305,1.28948748111725,0.8101989030838009,0.0957312509417534,0.0,0.043289776891470004,5.033,1.24886,0.80029,0.05822000000000001,0.04127,0.0,5.033,1.24886,0.80029,0.05822000000000001,0.04127,0.0
77,Hong Kong S.A.R. of China,East Asia,5.510399818,10.934671400000001,0.8459690809999999,76.77170563,0.7798337940000001,0.134979904,0.420607209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Croatia,Central and Eastern Europe,5.504700184,10.07087517,0.874623716,70.21490479,0.714838803,-0.128538325,0.916495264,5.432,1.155,1.266,0.914,0.29600000000000004,0.11900000000000001,0.022000000000000002,5.321000000000001,1.115,1.161,0.737,0.38,0.12,0.039,5.2930002212524405,1.22255623340607,0.701288521289825,0.255772292613983,0.248002976179123,0.0431031100451946,5.4879999999999995,1.18649,0.70524,0.23906999999999998,0.04002,0.18434,5.4879999999999995,1.18649,0.70524,0.23906999999999998,0.04002,0.18434
79,Libya,Middle East and North Africa,5.488800049,9.789815903,0.8259429340000001,62.29999924,0.773157001,-0.085054487,0.668779135,5.525,1.044,1.3030000000000002,0.6729999999999999,0.41600000000000004,0.133,0.152,5.566,0.985,1.35,0.5529999999999999,0.496,0.11599999999999999,0.14800000000000002,5.525000095367429,1.1018030643463101,0.520169019699097,0.465733230113983,0.15207366645336198,0.0926102101802826,5.615,1.0668799999999998,0.52304,0.40671999999999997,0.10339000000000001,0.17087,5.615,1.0668799999999998,0.52304,0.40671999999999997,0.10339000000000001,0.17087
80,Mongolia,East Asia,5.4562001229999995,9.412186623,0.9371424909999999,62.30448532,0.693351328,0.09809386699999999,0.863511205,5.285,0.948,1.531,0.667,0.317,0.235,0.038,5.125,0.914,1.517,0.575,0.395,0.253,0.032,4.95499992370605,1.0272358655929599,0.557783484458923,0.39414396882057207,0.338464230298996,0.0329022891819477,4.907,0.9885299999999999,0.55469,0.35972,0.03285,0.34539000000000003,4.907,0.9885299999999999,0.55469,0.35972,0.03285,0.34539000000000003
81,Malaysia,Southeast Asia,5.384300232,10.26251888,0.816509426,67.10215759,0.8946268559999999,0.11472679699999999,0.8393023009999999,5.3389999999999995,1.2209999999999999,1.171,0.828,0.508,0.26,0.024,6.322,1.161,1.258,0.669,0.35600000000000004,0.311,0.059000000000000004,6.08400011062622,1.29121541976929,0.618784427642822,0.40226498246192893,0.416608929634094,0.0656007081270218,6.005,1.25142,0.62366,0.39031,0.09081,0.41473999999999994,6.005,1.25142,0.62366,0.39031,0.09081,0.41473999999999994
82,Vietnam,Southeast Asia,5.353499889,8.809545517,0.849987149,67.95273590000001,0.939592957,-0.094533332,0.79642123,5.175,0.741,1.3459999999999999,0.851,0.5429999999999999,0.147,0.073,5.103,0.715,1.365,0.7020000000000001,0.618,0.177,0.079,5.07399988174438,0.7885475754737851,0.6521689891815191,0.571055591106415,0.23496805131435397,0.0876332372426987,5.061,0.74037,0.66157,0.5595399999999999,0.11556,0.25075,5.061,0.74037,0.66157,0.5595399999999999,0.11556,0.25075
83,Indonesia,Southeast Asia,5.285600185,9.36975193,0.808379889,62.15584946,0.8706144090000001,0.519586504,0.876296401,5.192,0.9309999999999999,1.203,0.66,0.491,0.498,0.027999999999999997,5.093,0.899,1.215,0.522,0.5379999999999999,0.484,0.018000000000000002,5.26200008392334,0.995538592338562,0.49234572052955605,0.443323463201523,0.611704587936401,0.0153171354904771,5.314,0.95104,0.49373999999999996,0.39237,0.00322,0.56521,5.314,0.95104,0.49373999999999996,0.39237,0.00322,0.56521
84,Ivory Coast,Sub-Saharan Africa,5.233300208999999,8.225561142,0.658048689,49.50377274,0.727909327,-0.043991156,0.7907719609999999,4.944,0.569,0.8079999999999999,0.23199999999999998,0.35200000000000004,0.154,0.09,4.671,0.541,0.872,0.08,0.467,0.146,0.10300000000000001,4.17999982833862,0.6030489206314089,0.0486421696841717,0.4477061927318571,0.201237469911575,0.130061775445938,3.9160000000000004,0.55507,0.04476,0.40663,0.1553,0.20338,3.9160000000000004,0.55507,0.04476,0.40663,0.1553,0.20338
85,Benin,Sub-Saharan Africa,5.21600008,7.674319744,0.46867114299999996,54.31246567,0.735182583,-0.003537213,0.7405325770000001,4.883,0.39299999999999996,0.43700000000000006,0.397,0.349,0.175,0.08199999999999999,4.141,0.37799999999999995,0.37200000000000005,0.24,0.44,0.163,0.067,3.65700006484985,0.43108540773391707,0.20993021130561804,0.42596277594566295,0.207948461174965,0.0609290152788162,3.484,0.39499,0.21028000000000002,0.39747,0.06681000000000001,0.2018,3.484,0.39499,0.21028000000000002,0.39747,0.06681000000000001,0.2018
86,Maldives,South Asia,5.197599888,9.518632889,0.91316092,70.59999847,0.8539627790000001,0.038085497999999995,0.824211061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Congo (Brazzaville),Sub-Saharan Africa,5.1943998339999995,8.536987305,0.6402280929999999,57.92448044,0.7190585140000001,-0.123674095,0.7517790790000001,4.812,0.6729999999999999,0.799,0.508,0.37200000000000005,0.105,0.09300000000000001,4.559,0.682,0.8109999999999999,0.34299999999999997,0.514,0.091,0.077,4.29099988937378,0.8089642524719242,0.28995743393898,0.4350258708000179,0.12085212767124198,0.0796181336045265,4.236000000000001,0.7710899999999999,0.28212,0.37938,0.09752999999999999,0.12077,4.236000000000001,0.7710899999999999,0.28212,0.37938,0.09752999999999999,0.12077
88,Azerbaijan,Commonwealth of Independent States,5.164800167,9.687726974,0.819308281,65.50839996,0.786824107,-0.24025528100000001,0.55253756,5.207999999999999,1.043,1.147,0.769,0.35100000000000003,0.035,0.182,5.2010000000000005,1.024,1.161,0.603,0.43,0.031,0.17600000000000002,5.234000205993651,1.1536017656326298,0.5407757759094239,0.39815583825111406,0.0452693402767181,0.180987507104874,5.291,1.12373,0.54504,0.35327,0.17914000000000002,0.0564,5.291,1.12373,0.54504,0.35327,0.17914000000000002,0.0564
89,Macedonia,Central and Eastern Europe,5.1598000530000006,9.510591507000001,0.820392311,67.50442505,0.738840938,-0.019877451,0.8974905009999999,,,,,,,,5.185,0.9590000000000001,1.239,0.691,0.39399999999999996,0.17300000000000001,0.052000000000000005,5.175000190734861,1.06457793712616,0.644948184490204,0.325905978679657,0.25376096367836,0.0602777935564518,5.121,1.0193,0.6473800000000001,0.27668000000000004,0.07047,0.23506999999999997,5.121,1.0193,0.6473800000000001,0.27668000000000004,0.07047,0.23506999999999997
90,Ghana,Sub-Saharan Africa,5.1479997630000005,8.350645065,0.728601098,57.20398712,0.794796526,0.09417085300000001,0.8479647640000001,4.996,0.611,0.868,0.486,0.381,0.245,0.04,4.657,0.5920000000000001,0.8959999999999999,0.337,0.499,0.212,0.028999999999999998,4.11999988555908,0.667224824428558,0.29563772678375205,0.423026293516159,0.25692394375801103,0.0253363698720932,4.276,0.63107,0.29681,0.40973000000000004,0.0326,0.21203000000000002,4.276,0.63107,0.29681,0.40973000000000004,0.0326,0.21203000000000002
91,Nepal,South Asia,5.137199879,7.925357342000001,0.785512447,63.77917862,0.797565043,0.154168829,0.7380991579999999,4.913,0.446,1.226,0.677,0.439,0.285,0.08900000000000001,4.88,0.425,1.228,0.539,0.526,0.302,0.078,4.961999893188481,0.479820191860199,0.504130780696869,0.44030594825744607,0.39409616589546204,0.0729755461215973,4.793,0.44626000000000005,0.50073,0.37012,0.07007999999999999,0.3816,4.793,0.44626000000000005,0.50073,0.37012,0.07007999999999999,0.3816
92,Turkey,Middle East and North Africa,5.131800175,10.12941933,0.826313555,66.90281677,0.6088304520000001,-0.17104643600000002,0.748197377,5.372999999999999,1.183,1.36,0.8079999999999999,0.195,0.083,0.106,5.483,1.148,1.38,0.6859999999999999,0.324,0.106,0.109,5.5,1.1982743740081798,0.6376056075096129,0.300740599632263,0.0466930419206619,0.0996715798974037,5.388999999999999,1.1649200000000002,0.64718,0.23889000000000002,0.12347999999999999,0.04707,5.388999999999999,1.1649200000000002,0.64718,0.23889000000000002,0.12347999999999999,0.04707
93,China,East Asia,5.123899937,9.688568115,0.798760593,69.2891922,0.898517907,-0.18142575,0.7539710999999999,5.191,1.0290000000000001,1.125,0.893,0.521,0.057999999999999996,0.1,5.246,0.9890000000000001,1.1420000000000001,0.799,0.597,0.028999999999999998,0.10300000000000001,5.2729997634887695,1.08116579055786,0.741415500640869,0.47278770804405196,0.0288068410009146,0.0227942746132612,5.245,1.0278,0.73561,0.44011999999999996,0.02745,0.049589999999999995,5.245,1.0278,0.73561,0.44011999999999996,0.02745,0.049589999999999995
94,Turkmenistan,Commonwealth of Independent States,5.119100093999999,9.74803257,0.958966196,62.21170807,0.8264570240000001,0.187671542,0.883691847,5.247000000000001,1.052,1.538,0.657,0.39399999999999996,0.244,0.027999999999999997,5.636,1.016,1.5330000000000001,0.517,0.41700000000000004,0.19899999999999998,0.037000000000000005,5.82200002670288,1.1307767629623402,0.437726080417633,0.41827192902565,0.24992498755454998,0.25927034020423895,5.6579999999999995,1.08017,0.44006000000000006,0.37408,0.28467,0.22566999999999998,5.6579999999999995,1.08017,0.44006000000000006,0.37408,0.28467,0.22566999999999998
95,Bulgaria,Central and Eastern Europe,5.101500034,9.869318962000001,0.937840343,66.80397797,0.745178163,-0.143908441,0.9355851409999999,5.011,1.092,1.5130000000000001,0.815,0.311,0.081,0.004,4.933,1.054,1.515,0.7120000000000001,0.359,0.064,0.009000000000000001,4.71400022506714,1.1614590883255,0.708217680454254,0.28923171758651695,0.113177694380283,0.0110515309497714,4.217,1.11306,0.67806,0.21219000000000002,0.00615,0.12793,4.217,1.11306,0.67806,0.21219000000000002,0.00615,0.12793
96,Morocco,Middle East and North Africa,5.094799995,8.940313339,0.5926284789999999,65.89624023,0.772072434,-0.240377247,0.8157246109999999,5.207999999999999,0.8009999999999999,0.782,0.782,0.418,0.036000000000000004,0.076,5.254,0.779,0.797,0.669,0.46,0.026000000000000002,0.07400000000000001,5.2350001335144,0.8781145811080929,0.59771066904068,0.408158332109451,0.0322099551558495,0.0877631828188896,5.151,0.8405799999999999,0.5947100000000001,0.25645999999999997,0.08404,0.040530000000000004,5.151,0.8405799999999999,0.5947100000000001,0.25645999999999997,0.08404,0.040530000000000004
97,Cameroon,Sub-Saharan Africa,5.084899902,8.118647575,0.700386405,52.704940799999996,0.7630518079999999,-0.00149645,0.8513365979999999,5.044,0.5489999999999999,0.91,0.331,0.381,0.187,0.037000000000000005,4.975,0.535,0.8909999999999999,0.182,0.45399999999999996,0.183,0.043,4.69500017166138,0.564305365085602,0.132892116904259,0.430388748645782,0.23629845678806302,0.0513066314160824,4.513,0.5249699999999999,0.12697999999999998,0.42736,0.06126,0.2268,4.513,0.5249699999999999,0.12697999999999998,0.42736,0.06126,0.2268
98,Venezuela,Latin America and Caribbean,5.053199768,8.977793693999999,0.890408158,66.50534058,0.62327832,-0.16909050899999997,0.837038398,4.707,0.96,1.4269999999999998,0.805,0.154,0.064,0.047,4.806,0.996,1.469,0.657,0.133,0.055999999999999994,0.052000000000000005,5.25,1.12843120098114,0.617144227027893,0.15399712324142498,0.0650196298956871,0.0644911229610443,6.084,1.1336700000000002,0.6190399999999999,0.19847,0.08304,0.0425,6.084,1.1336700000000002,0.6190399999999999,0.19847,0.08304,0.0425
